ADDRESS,DYCOL01,DYCOL03,DYCOL04,DYCOL05,DYCOL06,DYCOL07,DYCOL08
"102071060","01"," "," "," "," "," ","0000250000"
"102071062","01"," ","0010320000"," "," "," ","0000050000"
"102071063","01"," "," "," "," "," ","0000050000"
"102071064","01"," ","0007800000"," "," "," "," "
"102071065","01"," "," "," ","0003110000"," "," "
"102072046","01","0023820000"," "," "," "," ","0000110000"
"102072047","01"," "," "," "," "," ","0000900000"
"102072048","01"," "," "," "," "," ","0000200000"
"102072049","02"," ","0016500000"," "," "," ","0000150000"
"102072050","01"," ","0008400000"," "," "," ","0000280000"
"102072052","01","0021072000","0010200000"," "," "," "," "
"102072054","01"," ","0002500000"," "," "," ","0000150000"
"102072056","01"," "," "," "," "," ","0003100000"
"102072057","01","0023172000","0013200000"," "," "," "," "
"102072058","03","0021840000"," "," "," "," "," "
"102072059","01","0023100000"," "," "," "," ","0000100000"
"102072060","01","0025872000","0013800000"," "," "," "," "
"102072061","01"," "," "," "," "," ","0000250000"
"102072062","01"," "," "," "," "," ","0002540000"
"102072063","01"," "," "," "," "," ","0008470000"
"102072064","01"," "," "," "," "," ","0008570000"
"102072065","01"," "," "," "," "," ","0001550000"
"102073046","01","0019490000"," "," "," "," "," "
"102073047","01"," "," "," "," "," ","0000120000"
"102073048","01"," "," "," "," "," ","0000280000"
"102073049","01"," "," "," "," "," ","0000150000"
"102073050","01"," ","0003600000"," "," "," ","0000150000"
"102073051","01","0020700000"," "," "," "," "," "
"102073052","01"," "," "," "," "," ","0000070000"
"102073053","01"," ","0011400000"," ","0004580000"," "," "
"102073054","01"," "," "," "," "," ","0000080000"
"102073056","01","0027500000"," "," "," "," ","0000070000"
"102073057","01","0018960000"," "," "," "," "," "
"102073058","01"," "," "," "," "," ","0000130000"
"102073059","01"," "," "," "," ","0009000000","0000200000"
"102073060","01"," "," "," "," "," ","0000150000"
"102073062","01"," "," "," "," "," ","0000085000"
"102073063","01"," "," "," "," "," ","0000070000"
"102073063","05"," "," "," ","0003900000"," "," "
"102073064","01"," "," "," "," "," ","0000050000"
"102073065","04"," "," "," ","0004300000"," "," "
"102074046","01","0044710000","0010200000"," "," "," "," "
"102074047","01","0031800000"," "," "," "," "," "
"102074049","01"," "," "," "," "," ","0000250000"
"102074050","01"," "," "," "," "," ","0001500000"
"102074052","01"," "," "," "," "," ","0000180000"
"102074053","01"," "," "," "," "," ","0000240000"
"102074054","01"," "," "," "," "," ","0000200000"
"102074055","01","0035400000"," "," "," "," "," "
"102074057","01"," "," "," "," ","0005400000","0000130000"
"102074058","01"," "," "," "," "," ","0000150000"
"102074059","01"," "," "," "," "," ","0000140000"
"102074060","01"," "," "," "," "," ","0000160000"
"102081066","01","0020550000"," "," "," "," ","0000350000"
"102081067","01","0023650000"," "," "," "," ","0000120000"
"102081068","01","0020150000","0006100000"," "," ","0000232000","0002500000"
"102081069","01","0024118000","0006600000"," "," "," "," "
"102081070","01"," "," "," "," "," ","0000150000"
"102084061","01","0027200000"," "," "," "," ","0000320000"
"102084062","01"," ","0018000000"," "," "," ","0000480000"
"102084063","01"," "," "," "," "," ","0008470000"
"102084064","01","0030057520"," "," "," "," "," "
"102084065","01","0020734000"," "," "," "," ","0005000000"
"102101071","01"," "," "," "," "," ","0000150000"
"102101072","01","0022150000"," "," "," "," "," "
"102101073","01","0016300000"," "," "," "," ","0002000000"
"102101074","01","0022050000","0004800000"," "," "," ","0000900000"
"102101075","01","0025750000"," "," "," "," ","0000200000"
"102101075","02","0024190000"," "," "," "," "," "
"102101077","01"," "," "," "," "," ","0000150000"
"102101078","01"," ","0010200000"," "," "," "," "
"102101079","01"," "," "," "," "," ","0000220000"
"102101080","01"," "," "," "," "," ","0000170000"
"102102066","01"," "," "," "," "," ","0000100000"
"102102067","01"," "," "," "," "," ","0030000000"
"102102068","01"," "," "," "," "," ","0000400000"
"102102069","01","0028200000"," "," "," "," "," "
"102102069","02","0022013160"," "," "," "," "," "
"102102070","01"," "," "," "," "," ","0000300000"
"102102071","01"," "," "," "," "," ","0000120000"
"102102074","02"," ","0008400000"," "," "," "," "
"102102075","01"," "," "," "," "," ","0000100000"
"102102076","01"," "," "," "," "," ","0000070000"
"102102076","04","0017088000"," "," "," "," "," "
"102102077","01"," "," "," ","0003500000"," ","0000650000"
"102102078","01"," "," "," "," "," ","0000100000"
"102102079","01"," "," "," "," "," ","0000100000"
"102102080","01"," "," "," "," "," ","0000120000"
"102103066","01","0019400000"," "," "," "," "," "
"102103067","01"," "," "," "," "," ","0000130000"
"102103068","01","0021048000"," "," "," "," ","0000120000"
"102103070","01","0023040000"," "," "," "," "," "
"102103071","01"," "," "," "," "," ","0000120000"
"102103072","01"," "," "," "," "," ","0000180000"
"102103073","01","0024250000"," "," "," "," "," "
"102103074","01"," ","0004800000"," "," "," ","0002500000"
"102103075","01"," "," "," "," ","0001100000","0000140000"
"102104066","01","0021096000"," "," "," "," "," "
"102104067","01","0038880000"," "," "," "," ","0000070000"
"102104068","01"," ","0044880000"," "," "," ","0000080000"
"102104069","01"," "," "," "," "," ","0038000000"
"102104070","01"," "," "," "," "," ","0000140000"
"102104071","01"," "," "," "," "," ","0001500000"
"102104072","01"," "," "," "," "," ","0004000000"
"102104073","01"," ","0013200000"," "," "," ","0000300000"
"102104074","01"," "," "," "," "," ","0010000000"
"102104075","01"," "," "," "," ","0001800000","0001800000"
"102143076","01"," "," "," "," "," ","0036000000"
"102143078","01"," "," "," "," "," ","0000100000"
"102143079","01"," "," "," "," "," ","0000150000"
"102144076","01"," ","0007000000","0005500000"," "," ","0000400000"
"102144077","01"," ","0018000000"," "," "," ","0000250000"
"102144078","01"," "," "," "," "," ","0003570000"
"102144080","01"," "," "," "," "," ","0010000000"
"102151081","01","0024550000","0022500000"," "," "," "," "
"102151082","01"," "," "," "," "," ","0000300000"
"102151083","01"," "," "," "," "," ","0019550000"
"102151084","01"," "," "," "," "," ","0000350000"
"102151085","01"," "," "," "," "," ","0011500000"
"102152081","01","0035950000"," "," "," "," ","0000200000"
"102152082","01"," "," "," "," ","0001000000","0000200000"
"102152083","01"," "," "," "," "," ","0000150000"
"102152084","01"," "," "," "," "," ","0007000000"
"102152085","01","0025856900","0008400000"," "," "," "," "
"102161086","01"," ","0024960000"," "," "," ","0000100000"
"102161087","01","0017350000"," "," "," "," "," "
"102161089","01","0014470000"," "," "," "," "," "
"102162086","01","0044400000"," "," "," "," ","0000300000"
"102162086","02","0029150000"," "," "," "," "," "
"102162087","01"," "," "," "," "," ","0000150000"
"102162088","01","0040310000"," ","0025800000"," "," "," "
"102162089","01"," "," "," "," "," ","0000500000"
"102162090","01"," ","0024000000"," "," "," "," "
"102163081","01"," "," "," "," "," ","0000245000"
"102163082","01"," ","0001800000"," ","0004350000"," "," "
"102163083","01"," "," "," "," "," ","0000150000"
"102163084","01"," "," "," "," "," ","0000600000"
"102163085","01"," "," "," "," "," ","0000100000"
"102163086","01"," ","0023275000"," "," "," "," "
"102163087","01"," "," "," "," "," ","0000200000"
"102163088","01"," "," "," "," "," ","0000200000"
"102163089","01"," ","0060000000"," "," "," ","0000200000"
"102163090","01"," "," "," "," "," ","0000200000"
"102164081","01"," "," "," "," "," ","0000500000"
"102164082","01"," "," "," "," ","0002700000","0000150000"
"102164083","01"," "," "," ","0005100000"," ","0005000000"
"102164084","01"," "," "," "," "," ","0000500000"
"102164085","01"," "," "," "," "," ","0000200000"
"102181091","01"," ","0011000000"," "," "," ","0000200000"
"102181092","01"," ","0007200000"," "," "," ","0001420000"
"102181093","01"," ","0083600000","0002500000"," "," ","0001000000"
"102181094","01"," ","0067000000","0010800000"," "," ","0000500000"
"102181095","01"," ","0003000000"," ","0005000000"," "," "
"102184086","01"," "," "," "," "," ","0000527000"
"102184087","01","0034750000"," "," "," "," "," "
"102184088","01"," "," ","0003500000"," "," ","0000257000"
"102184089","01"," "," "," "," "," ","0003157000"
"102184090","01","0032950000"," "," "," "," "," "
"102192091","01"," "," "," "," "," ","0000150000"
"102192093","01"," ","0015600000"," "," "," "," "
"102192094","02"," "," "," ","0004050000"," "," "
"102192095","01"," "," "," ","0003450000"," ","0001500000"
"102192095","02"," "," "," ","0003450000"," "," "
"102192095","03"," "," "," ","0003450000"," "," "
"102192095","04"," "," "," ","0003450000"," "," "
"102193091","01"," ","0004200000","0005000000"," "," "," "
"102193092","01","0031032000"," "," "," "," "," "
"102193093","01"," "," "," "," "," ","0007500000"
"102193095","01","0043560000"," "," "," "," "," "
"102201096","01","0025800000"," "," "," "," ","0000150000"
"102201097","01"," "," "," "," "," ","0000250000"
"102201098","01"," "," "," "," "," ","0000400000"
"102201099","01"," "," "," "," "," ","0000700000"
"102201100","01","0023750000"," "," "," "," "," "
"102202096","02","0033347500"," "," "," "," "," "
"102202097","01"," "," "," "," "," ","0016700000"
"102202097","02"," "," "," "," "," ","0012500000"
"102202097","03"," "," "," "," "," ","0015000000"
"102202098","01","0120000000","0036000000"," "," "," ","0000500000"
"102202098","02","0026950000"," "," "," "," "," "
"102202099","01"," ","0027000000"," "," "," ","0000670000"
"102202100","02","0020021020"," "," "," "," "," "
"102204091","01"," "," "," "," "," ","0002550000"
"102204093","01"," "," "," "," "," ","0000450000"
"102204094","01"," "," "," "," "," ","0000150000"
"102213096","01"," "," "," "," "," ","0000140000"
"102213097","01"," "," "," "," "," ","0000130000"
"102213097","03"," "," "," ","0003800000"," "," "
"102213099","01"," "," "," ","0004200000"," "," "
"102213100","01"," "," "," "," "," ","0000110000"
"102214096","01"," "," "," "," "," ","0000060000"
"102214097","01"," "," "," "," "," ","0000120000"
"102214098","01"," "," "," ","0003200000"," "," "
"102214099","01"," "," "," "," "," ","0000110000"
"103021002","01"," ","0008400000"," "," "," "," "
"103021005","01","0000658600"," "," "," "," "," "
"103022001","01"," "," "," ","0008250000"," "," "
"103022004","01"," "," "," ","0002800000"," "," "
"103023001","01"," ","0004000000"," "," "," ","0005000000"
"103023002","01"," "," "," "," "," ","0020000000"
"103023003","01"," ","0003800000"," ","0007000000"," "," "
"103023005","01"," "," "," "," ","0005800000"," "
"103024001","01"," ","0008400000"," "," "," "," "
"103024001","07"," "," "," ","0004750000"," "," "
"103024003","01","0029950000"," "," "," "," "," "
"103024003","02","0026950000"," "," "," "," "," "
"103024005","01","0026300000"," "," "," "," "," "
"103031007","03"," "," "," "," ","0001500000"," "
"103031007","05"," "," "," ","0013000000"," "," "
"103031009","01"," "," "," "," "," ","0002640000"
"103031010","01"," ","0002340000","0001500000"," "," "," "
"103031013","01","0003600000"," "," "," "," "," "
"103031015","01"," "," "," "," "," ","0007500000"
"103031015","05"," "," "," ","0003150000"," "," "
"103031016","02"," "," "," "," "," ","0002400000"
"103031017","01","0007000000"," "," "," "," "," "
"103031018","01"," "," "," "," "," ","0003600000"
"103031019","01"," "," "," "," "," ","0001200000"
"103031022","01","0020053000"," "," "," "," "," "
"103031023","01"," ","0043200000"," "," "," ","0015000000"
"103031024","01","0018741430","0018000000"," "," "," "," "
"103031025","01"," ","0072000000"," "," "," "," "
"103031025","02"," "," "," "," "," ","0006000000"
"103031026","01","0023382000"," "," "," "," "," "
"103031027","01","0024300000","0014400000"," "," "," "," "
"103031029","01","0019200000"," "," "," "," "," "
"103031030","01","0034200000"," "," "," "," "," "
"103031032","02"," ","0024000000","0036000000"," "," "," "
"103031033","01"," "," "," "," "," ","0048000000"
"103031033","02"," "," ","0002400000"," "," "," "
"103031036","01","0034352000"," "," "," "," "," "
"103031037","01"," ","0058200000"," "," "," "," "
"103031039","01"," ","0008400000"," "," "," "," "
"103031041","06"," "," ","0016400000"," "," "," "
"103031043","01","0022514000"," "," "," "," "," "
"103031044","01","0018000000","0120000000"," "," "," "," "
"103031045","01","0028600000"," "," "," "," "," "
"103031045","02","0033400000"," "," "," "," "," "
"103031046","01","0033000000"," "," "," "," "," "
"103031047","04"," "," "," "," ","0000500000"," "
"103031047","06"," "," "," "," ","0001000000"," "
"103031048","02"," "," "," "," "," ","0000960000"
"103031049","01"," "," "," "," "," ","0007000000"
"103031049","02"," "," "," "," ","0001800000"," "
"103031049","03"," "," "," "," ","0001200000"," "
"103031050","01"," "," "," "," ","0002000000"," "
"103031052","01"," "," "," ","0002050000","0001500000"," "
"103031052","03"," "," "," ","0002110000"," "," "
"103031052","04"," "," "," ","0002050000"," "," "
"103031052","06"," "," "," ","0002050000"," "," "
"103031055","02"," "," "," "," ","0002000000"," "
"103031055","04"," "," "," "," ","0000500000"," "
"103031058","01","0035700000","0011400000"," "," "," "," "
"103031061","01"," ","0024000000"," "," "," "," "
"103031062","01"," "," "," "," "," ","0042000000"
"103031063","01"," "," ","0004200000"," "," "," "
"103031065","01"," "," "," "," "," ","0036000000"
"103031066","01"," ","0002900000"," ","0004800000"," "," "
"103032007","01","0017170000"," "," "," "," "," "
"103032008","01","0032550000"," "," "," "," "," "
"103032010","01","0015260000"," "," "," "," "," "
"103032012","01"," ","0012000000"," "," "," "," "
"103032012","03"," "," "," "," ","0012000000"," "
"103032014","02"," "," "," "," ","0007500000"," "
"103032015","01"," "," "," ","0003800000"," ","0000800000"
"103032016","01"," "," "," "," "," ","0002000000"
"103032017","01"," "," "," "," "," ","0025000000"
"103032019","01"," ","0004950000"," "," "," ","0010000000"
"103032022","01","0042000000"," "," "," "," "," "
"103032023","01","0033800000"," "," "," "," "," "
"103032027","01"," ","0001800000"," "," "," "," "
"103032033","01"," ","0030000000"," "," "," "," "
"103032034","01"," "," "," "," "," ","0017780000"
"103032034","02"," "," "," "," "," ","0020900000"
"103032036","01"," ","0012500000"," "," "," "," "
"103032037","02"," "," "," "," ","0003500000"," "
"103032039","01"," "," "," "," "," ","0001000000"
"103032041","02","0025020000"," "," "," "," "," "
"103032042","01"," "," "," ","0000600000"," "," "
"103032043","01"," ","0007440000"," "," ","0020000000"," "
"103032043","02"," "," "," "," ","0002200000"," "
"103032045","01","0026340000"," "," "," "," "," "
"103032046","01","0016440000"," "," "," "," "," "
"103032048","01","0017350000"," "," "," "," "," "
"103032049","01"," "," "," ","0021000000"," "," "
"103032050","01"," "," "," "," "," ","0030000000"
"103032055","01","0","0005600000"," "," "," "," "
"103032056","01"," "," "," "," "," ","0014200000"
"103032057","01","0027050000"," "," "," "," "," "
"103032060","01","0019500000"," "," "," "," "," "
"103032064","02"," "," "," "," "," ","0032000000"
"103032070","01","0026550000"," "," "," "," "," "
"103033006","02"," "," "," "," ","0003000000"," "
"103033008","02"," "," "," ","0002500000","0","0000500000"
"103033008","04"," "," "," ","0002500000"," "," "
"103033008","05"," "," "," ","0002500000"," "," "
"103033015","01","0023980000"," "," "," "," "," "
"103033021","01"," "," "," "," "," ","0011000000"
"103033021","02"," "," "," "," "," ","0009500000"
"103033023","01","0045200000"," "," "," "," "," "
"103033029","02"," "," "," "," ","0001000000"," "
"103033031","01"," ","0031200000"," "," "," "," "
"103033033","01","0026600000"," "," "," "," "," "
